input,output
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 12.667 goals_conceded: 2.667 goals_scored: 0.0 ict_index: 2.483 influence: 24.7 minutes: 90.0 own_goals: 0.167 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 2.667 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",9.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 0.0 bps: 15.429 goals_conceded: 2.286 goals_scored: 0.0 ict_index: 2.657 influence: 26.514 minutes: 90.0 own_goals: 0.143 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 3.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",9.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 0.0 bps: 17.143 goals_conceded: 1.857 goals_scored: 0.0 ict_index: 2.529 influence: 25.314 minutes: 90.0 own_goals: 0.143 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 3.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",1.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 0.0 bps: 20.429 goals_conceded: 2.143 goals_scored: 0.0 ict_index: 3.171 influence: 31.771 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 4.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 0.014 bps: 20.857 goals_conceded: 2.143 goals_scored: 0.0 ict_index: 3.229 influence: 32.257 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 4.286 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",4.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 0.014 bps: 21.571 goals_conceded: 2.143 goals_scored: 0.0 ict_index: 3.343 influence: 33.429 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 4.429 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 0.014 bps: 21.143 goals_conceded: 1.857 goals_scored: 0.0 ict_index: 3.071 influence: 30.771 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 4.286 threat: 0.0 yellow_cards: 0.143 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",6.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.429 creativity: 0.014 bps: 22.857 goals_conceded: 1.571 goals_scored: 0.0 ict_index: 3.043 influence: 30.486 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 4.286 threat: 0.0 yellow_cards: 0.143 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 0.014 bps: 19.286 goals_conceded: 1.714 goals_scored: 0.0 ict_index: 2.557 influence: 25.6 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 3.571 threat: 0.0 yellow_cards: 0.143 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 0.014 bps: 18.286 goals_conceded: 2.143 goals_scored: 0.0 ict_index: 2.6 influence: 25.971 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 3.714 threat: 0.0 yellow_cards: 0.143 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",3.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 0.014 bps: 16.714 goals_conceded: 1.286 goals_scored: 0.0 ict_index: 2.414 influence: 24.114 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 3.286 threat: 0.0 yellow_cards: 0.143 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 0.0 bps: 17.429 goals_conceded: 1.286 goals_scored: 0.0 ict_index: 2.643 influence: 26.457 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 3.429 threat: 0.0 yellow_cards: 0.143 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 0.0 bps: 14.143 goals_conceded: 1.143 goals_scored: 0.0 ict_index: 1.929 influence: 19.343 minutes: 77.143 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 2.571 threat: 0.0 yellow_cards: 0.143 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 0.0 bps: 12.0 goals_conceded: 1.0 goals_scored: 0.0 ict_index: 1.557 influence: 15.629 minutes: 64.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 2.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 10.714 goals_conceded: 1.286 goals_scored: 0.0 ict_index: 1.671 influence: 16.686 minutes: 64.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 2.143 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",3.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 12.429 goals_conceded: 1.286 goals_scored: 0.0 ict_index: 2.129 influence: 21.286 minutes: 64.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 2.714 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 9.571 goals_conceded: 0.857 goals_scored: 0.0 ict_index: 1.771 influence: 17.714 minutes: 51.429 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 2.143 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 7.286 goals_conceded: 0.714 goals_scored: 0.0 ict_index: 1.314 influence: 13.114 minutes: 38.571 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 1.571 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 4.857 goals_conceded: 0.429 goals_scored: 0.0 ict_index: 0.857 influence: 8.571 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 1.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 4.857 goals_conceded: 0.429 goals_scored: 0.0 ict_index: 0.857 influence: 8.571 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 1.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 4.857 goals_conceded: 0.429 goals_scored: 0.0 ict_index: 0.857 influence: 8.571 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 1.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 4.571 goals_conceded: 0.571 goals_scored: 0.0 ict_index: 0.8 influence: 8.086 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 1.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 0.0 bps: 4.143 goals_conceded: 0.857 goals_scored: 0.0 ict_index: 0.757 influence: 7.571 minutes: 25.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 1.0 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",4.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 1.9 bps: 8.571 goals_conceded: 1.143 goals_scored: 0.0 ict_index: 1.529 influence: 13.4 minutes: 38.571 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 1.714 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",10.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 1.9 bps: 12.857 goals_conceded: 1.143 goals_scored: 0.0 ict_index: 1.857 influence: 16.714 minutes: 51.429 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 2.286 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",9.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 1.9 bps: 16.857 goals_conceded: 1.143 goals_scored: 0.0 ict_index: 2.171 influence: 19.829 minutes: 64.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 2.714 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",3.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 1.9 bps: 20.0 goals_conceded: 1.571 goals_scored: 0.0 ict_index: 2.757 influence: 25.629 minutes: 77.143 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 3.571 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
The band Im in is on its first tour in three years, and were now rolling to its conclusion  Stamford, Liverpool, Oxford and on, 13 dates in all. When youre on the road for a stretch, the question of how and when you eat becomes a matter of profound interest, and eventually concern. Some venues feed you  vegetarian curry at a boardroom table on the top floor of an arts centre. Others send you to an adjacent pub. Mostly, the venue gives you a tenner each and leaves you to it  but the brief period between sound check and performance doesnt leave much time to source and eat supper, especially if youre unfamiliar with the area. The venue in Cambridge is part of a complex that includes half a dozen fast-food outlets. The abundance of options is a little overwhelming. Eventually one contingent peels off toward a noodle bar. The accordion player and I opt for overpriced burgers. I think Im gonna get a pizza, the bass player says, pointing to a place across the way. When we meet him in the square a few minutes later, he has no food. They said it takes 20 minutes, he says. Thats cutting it fine, I say, unhelpfully. Theyve already had my money, he says. The accordion player and I head back to the dressing room. By the time the bass player arrives, looking harried, we have finished eating. Im copying out our set list in huge block letters, so Ill able to read it without my glasses. The bass player puts his pizza box on the table and goes out to hang up his coat. Im exhausted and confused, I say. No one answers. The bass player sits down in front of his pizza. I glance up as he lifts the lid and there, in the middle of it, sits a medium-sized orange. Theres an orange in the middle of your pizza, I say. I know, the bass player says. Why is there an orange on your pizza? the accordion player says. The guy put it there, says the bass player, scowling. Did you order it that way? I say. No, he says. Its just to stop the box crushing the pizza. This seems fanciful to me, until I remember there is such a thing as a pizza box support  a little plastic dolls house table. Still, Im outraged. Does he use a new orange every time? I say. What a waste! Or do some people get, like, a hard-boiled egg? says the accordion player. Its just an orange, the bass player says, removing it carefully. Why not use an onion? I say. Or a tennis ball? Or an iPhone charger? says the accordion player. I dont work there, the bass player says. You should take that orange back, I say, and complain. The drummer leans into the doorway. Ten minutes, he says. On stage, even while playing, I cant stop thinking about the orange. I am perplexed by the incongruity, excess and sheer lack of sense behind it. I dont know how much a big box of those little plastic pizza box tables costs, but it cant be more than 500 oranges. In the interval, I am standing behind our merchandise stall when a woman approaches. She tells me that she came with her friend Angela, a huge fan of the band. They drove down from Scotland, she tells me, just so Angela could get her hands on one of our souvenir mugs. Wow, I say. She asks if I might consider dedicating a song to Angela in the second set. Of course, I say. Otherwise, she says, its a long way to come for a fucking cup. Afterwards, we pack and load our equipment quickly, then return to the dressing room, discussing the evening as we change out of sweaty shirts. All the way from Scotland! says the accordion player. I know, I say. Think of the petrol. The bass player walks in, looking for his coat. Just for a mug, the accordion player says. Its the weirdest thing, I say. The bass player walks out again. No, the weirdest thing, the accordion player says, indicating the exiting bass player, is that he still has no idea I put that orange on his pizza. This column is dedicated to Angela.
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 1.9 bps: 21.714 goals_conceded: 2.0 goals_scored: 0.0 ict_index: 3.029 influence: 28.343 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 4.143 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
The band Im in is on its first tour in three years, and were now rolling to its conclusion  Stamford, Liverpool, Oxford and on, 13 dates in all. When youre on the road for a stretch, the question of how and when you eat becomes a matter of profound interest, and eventually concern. Some venues feed you  vegetarian curry at a boardroom table on the top floor of an arts centre. Others send you to an adjacent pub. Mostly, the venue gives you a tenner each and leaves you to it  but the brief period between sound check and performance doesnt leave much time to source and eat supper, especially if youre unfamiliar with the area. The venue in Cambridge is part of a complex that includes half a dozen fast-food outlets. The abundance of options is a little overwhelming. Eventually one contingent peels off toward a noodle bar. The accordion player and I opt for overpriced burgers. I think Im gonna get a pizza, the bass player says, pointing to a place across the way. When we meet him in the square a few minutes later, he has no food. They said it takes 20 minutes, he says. Thats cutting it fine, I say, unhelpfully. Theyve already had my money, he says. The accordion player and I head back to the dressing room. By the time the bass player arrives, looking harried, we have finished eating. Im copying out our set list in huge block letters, so Ill able to read it without my glasses. The bass player puts his pizza box on the table and goes out to hang up his coat. Im exhausted and confused, I say. No one answers. The bass player sits down in front of his pizza. I glance up as he lifts the lid and there, in the middle of it, sits a medium-sized orange. Theres an orange in the middle of your pizza, I say. I know, the bass player says. Why is there an orange on your pizza? the accordion player says. The guy put it there, says the bass player, scowling. Did you order it that way? I say. No, he says. Its just to stop the box crushing the pizza. This seems fanciful to me, until I remember there is such a thing as a pizza box support  a little plastic dolls house table. Still, Im outraged. Does he use a new orange every time? I say. What a waste! Or do some people get, like, a hard-boiled egg? says the accordion player. Its just an orange, the bass player says, removing it carefully. Why not use an onion? I say. Or a tennis ball? Or an iPhone charger? says the accordion player. I dont work there, the bass player says. You should take that orange back, I say, and complain. The drummer leans into the doorway. Ten minutes, he says. On stage, even while playing, I cant stop thinking about the orange. I am perplexed by the incongruity, excess and sheer lack of sense behind it. I dont know how much a big box of those little plastic pizza box tables costs, but it cant be more than 500 oranges. In the interval, I am standing behind our merchandise stall when a woman approaches. She tells me that she came with her friend Angela, a huge fan of the band. They drove down from Scotland, she tells me, just so Angela could get her hands on one of our souvenir mugs. Wow, I say. She asks if I might consider dedicating a song to Angela in the second set. Of course, I say. Otherwise, she says, its a long way to come for a fucking cup. Afterwards, we pack and load our equipment quickly, then return to the dressing room, discussing the evening as we change out of sweaty shirts. All the way from Scotland! says the accordion player. I know, I say. Think of the petrol. The bass player walks in, looking for his coat. Just for a mug, the accordion player says. Its the weirdest thing, I say. The bass player walks out again. No, the weirdest thing, the accordion player says, indicating the exiting bass player, is that he still has no idea I put that orange on his pizza. This column is dedicated to Angela.
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 1.9 bps: 22.714 goals_conceded: 1.857 goals_scored: 0.0 ict_index: 3.229 influence: 30.286 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 4.286 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
The band Im in is on its first tour in three years, and were now rolling to its conclusion  Stamford, Liverpool, Oxford and on, 13 dates in all. When youre on the road for a stretch, the question of how and when you eat becomes a matter of profound interest, and eventually concern. Some venues feed you  vegetarian curry at a boardroom table on the top floor of an arts centre. Others send you to an adjacent pub. Mostly, the venue gives you a tenner each and leaves you to it  but the brief period between sound check and performance doesnt leave much time to source and eat supper, especially if youre unfamiliar with the area. The venue in Cambridge is part of a complex that includes half a dozen fast-food outlets. The abundance of options is a little overwhelming. Eventually one contingent peels off toward a noodle bar. The accordion player and I opt for overpriced burgers. I think Im gonna get a pizza, the bass player says, pointing to a place across the way. When we meet him in the square a few minutes later, he has no food. They said it takes 20 minutes, he says. Thats cutting it fine, I say, unhelpfully. Theyve already had my money, he says. The accordion player and I head back to the dressing room. By the time the bass player arrives, looking harried, we have finished eating. Im copying out our set list in huge block letters, so Ill able to read it without my glasses. The bass player puts his pizza box on the table and goes out to hang up his coat. Im exhausted and confused, I say. No one answers. The bass player sits down in front of his pizza. I glance up as he lifts the lid and there, in the middle of it, sits a medium-sized orange. Theres an orange in the middle of your pizza, I say. I know, the bass player says. Why is there an orange on your pizza? the accordion player says. The guy put it there, says the bass player, scowling. Did you order it that way? I say. No, he says. Its just to stop the box crushing the pizza. This seems fanciful to me, until I remember there is such a thing as a pizza box support  a little plastic dolls house table. Still, Im outraged. Does he use a new orange every time? I say. What a waste! Or do some people get, like, a hard-boiled egg? says the accordion player. Its just an orange, the bass player says, removing it carefully. Why not use an onion? I say. Or a tennis ball? Or an iPhone charger? says the accordion player. I dont work there, the bass player says. You should take that orange back, I say, and complain. The drummer leans into the doorway. Ten minutes, he says. On stage, even while playing, I cant stop thinking about the orange. I am perplexed by the incongruity, excess and sheer lack of sense behind it. I dont know how much a big box of those little plastic pizza box tables costs, but it cant be more than 500 oranges. In the interval, I am standing behind our merchandise stall when a woman approaches. She tells me that she came with her friend Angela, a huge fan of the band. They drove down from Scotland, she tells me, just so Angela could get her hands on one of our souvenir mugs. Wow, I say. She asks if I might consider dedicating a song to Angela in the second set. Of course, I say. Otherwise, she says, its a long way to come for a fucking cup. Afterwards, we pack and load our equipment quickly, then return to the dressing room, discussing the evening as we change out of sweaty shirts. All the way from Scotland! says the accordion player. I know, I say. Think of the petrol. The bass player walks in, looking for his coat. Just for a mug, the accordion player says. Its the weirdest thing, I say. The bass player walks out again. No, the weirdest thing, the accordion player says, indicating the exiting bass player, is that he still has no idea I put that orange on his pizza. This column is dedicated to Angela.
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 1.9 bps: 21.286 goals_conceded: 2.0 goals_scored: 0.0 ict_index: 2.814 influence: 26.143 minutes: 90.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 3.857 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
The band Im in is on its first tour in three years, and were now rolling to its conclusion  Stamford, Liverpool, Oxford and on, 13 dates in all. When youre on the road for a stretch, the question of how and when you eat becomes a matter of profound interest, and eventually concern. Some venues feed you  vegetarian curry at a boardroom table on the top floor of an arts centre. Others send you to an adjacent pub. Mostly, the venue gives you a tenner each and leaves you to it  but the brief period between sound check and performance doesnt leave much time to source and eat supper, especially if youre unfamiliar with the area. The venue in Cambridge is part of a complex that includes half a dozen fast-food outlets. The abundance of options is a little overwhelming. Eventually one contingent peels off toward a noodle bar. The accordion player and I opt for overpriced burgers. I think Im gonna get a pizza, the bass player says, pointing to a place across the way. When we meet him in the square a few minutes later, he has no food. They said it takes 20 minutes, he says. Thats cutting it fine, I say, unhelpfully. Theyve already had my money, he says. The accordion player and I head back to the dressing room. By the time the bass player arrives, looking harried, we have finished eating. Im copying out our set list in huge block letters, so Ill able to read it without my glasses. The bass player puts his pizza box on the table and goes out to hang up his coat. Im exhausted and confused, I say. No one answers. The bass player sits down in front of his pizza. I glance up as he lifts the lid and there, in the middle of it, sits a medium-sized orange. Theres an orange in the middle of your pizza, I say. I know, the bass player says. Why is there an orange on your pizza? the accordion player says. The guy put it there, says the bass player, scowling. Did you order it that way? I say. No, he says. Its just to stop the box crushing the pizza. This seems fanciful to me, until I remember there is such a thing as a pizza box support  a little plastic dolls house table. Still, Im outraged. Does he use a new orange every time? I say. What a waste! Or do some people get, like, a hard-boiled egg? says the accordion player. Its just an orange, the bass player says, removing it carefully. Why not use an onion? I say. Or a tennis ball? Or an iPhone charger? says the accordion player. I dont work there, the bass player says. You should take that orange back, I say, and complain. The drummer leans into the doorway. Ten minutes, he says. On stage, even while playing, I cant stop thinking about the orange. I am perplexed by the incongruity, excess and sheer lack of sense behind it. I dont know how much a big box of those little plastic pizza box tables costs, but it cant be more than 500 oranges. In the interval, I am standing behind our merchandise stall when a woman approaches. She tells me that she came with her friend Angela, a huge fan of the band. They drove down from Scotland, she tells me, just so Angela could get her hands on one of our souvenir mugs. Wow, I say. She asks if I might consider dedicating a song to Angela in the second set. Of course, I say. Otherwise, she says, its a long way to come for a fucking cup. Afterwards, we pack and load our equipment quickly, then return to the dressing room, discussing the evening as we change out of sweaty shirts. All the way from Scotland! says the accordion player. I know, I say. Think of the petrol. The bass player walks in, looking for his coat. Just for a mug, the accordion player says. Its the weirdest thing, I say. The bass player walks out again. No, the weirdest thing, the accordion player says, indicating the exiting bass player, is that he still has no idea I put that orange on his pizza. This column is dedicated to Angela.
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 0.0 bps: 16.857 goals_conceded: 1.714 goals_scored: 0.0 ict_index: 2.043 influence: 20.314 minutes: 77.143 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 3.143 threat: 0.0 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
The band Im in is on its first tour in three years, and were now rolling to its conclusion  Stamford, Liverpool, Oxford and on, 13 dates in all. When youre on the road for a stretch, the question of how and when you eat becomes a matter of profound interest, and eventually concern. Some venues feed you  vegetarian curry at a boardroom table on the top floor of an arts centre. Others send you to an adjacent pub. Mostly, the venue gives you a tenner each and leaves you to it  but the brief period between sound check and performance doesnt leave much time to source and eat supper, especially if youre unfamiliar with the area. The venue in Cambridge is part of a complex that includes half a dozen fast-food outlets. The abundance of options is a little overwhelming. Eventually one contingent peels off toward a noodle bar. The accordion player and I opt for overpriced burgers. I think Im gonna get a pizza, the bass player says, pointing to a place across the way. When we meet him in the square a few minutes later, he has no food. They said it takes 20 minutes, he says. Thats cutting it fine, I say, unhelpfully. Theyve already had my money, he says. The accordion player and I head back to the dressing room. By the time the bass player arrives, looking harried, we have finished eating. Im copying out our set list in huge block letters, so Ill able to read it without my glasses. The bass player puts his pizza box on the table and goes out to hang up his coat. Im exhausted and confused, I say. No one answers. The bass player sits down in front of his pizza. I glance up as he lifts the lid and there, in the middle of it, sits a medium-sized orange. Theres an orange in the middle of your pizza, I say. I know, the bass player says. Why is there an orange on your pizza? the accordion player says. The guy put it there, says the bass player, scowling. Did you order it that way? I say. No, he says. Its just to stop the box crushing the pizza. This seems fanciful to me, until I remember there is such a thing as a pizza box support  a little plastic dolls house table. Still, Im outraged. Does he use a new orange every time? I say. What a waste! Or do some people get, like, a hard-boiled egg? says the accordion player. Its just an orange, the bass player says, removing it carefully. Why not use an onion? I say. Or a tennis ball? Or an iPhone charger? says the accordion player. I dont work there, the bass player says. You should take that orange back, I say, and complain. The drummer leans into the doorway. Ten minutes, he says. On stage, even while playing, I cant stop thinking about the orange. I am perplexed by the incongruity, excess and sheer lack of sense behind it. I dont know how much a big box of those little plastic pizza box tables costs, but it cant be more than 500 oranges. In the interval, I am standing behind our merchandise stall when a woman approaches. She tells me that she came with her friend Angela, a huge fan of the band. They drove down from Scotland, she tells me, just so Angela could get her hands on one of our souvenir mugs. Wow, I say. She asks if I might consider dedicating a song to Angela in the second set. Of course, I say. Otherwise, she says, its a long way to come for a fucking cup. Afterwards, we pack and load our equipment quickly, then return to the dressing room, discussing the evening as we change out of sweaty shirts. All the way from Scotland! says the accordion player. I know, I say. Think of the petrol. The bass player walks in, looking for his coat. Just for a mug, the accordion player says. Its the weirdest thing, I say. The bass player walks out again. No, the weirdest thing, the accordion player says, indicating the exiting bass player, is that he still has no idea I put that orange on his pizza. This column is dedicated to Angela.
",0.0
