input,output
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 9.129 bps: 29.571 goals_conceded: 1.143 goals_scored: 1.0 ict_index: 8.543 influence: 35.4 minutes: 50.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 40.857 yellow_cards: 0.286 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
RON TIPS THE BALANCE The omens are decidedly mixed for Manchester United before their Round of Arsenal tie against Atltico Madrid in Big Cup. On the one hand, they boast a certain Cristiano Ronaldo. Over a long period of time, the old boy has regularly heaped misery upon woe on to Diego Simeones fuming noggin. CR37 scored against Atlti for city neighbours Real to help his side win the 2014 final. He slotted the winning penalty against them in the 2016 final. He swatted them aside in the 2017 semis with a hat-trick, then scored another treble for Juventus in a stupidly dramatic comeback from 2-0 down at this stage in 2019. Its fair to say hes got their number  specifically 25, which is how many goals hes scored in 35 meetings. Poor Diego. Po Diegos a-cold. On the other hand, Atltico can take succour from a little history of their own. On the only other occasion these two clubs have met, in the old Cup Winners Cup in 1991, they trounced United 4-1 on aggregate, prising Lord Fergs fingers off the trophy his side had lifted just six months earlier. Some legendary names were involved in that tie. Paulo Futre opened the scoring for Luis Aragones team as they romped to a 3-0 win in Madrid, while Bernd Schuster equalised in the return at Old Trafford. Uniteds solitary consolation that evening was scored by, who else, a young Cristiano Ronaldo. Subs please check. So if history and mathematics teach us anything, six equals half a dozen. However theres one other, possibly more relevant, factor that may tip the scales decisively in Uniteds balance: Atlti are all over the shop at the minute. While Ralf Rangnicks men are admittedly a mercurial work in progress at best, shambolic if were feeling less generous, theyre a Cityesque model of consistency compared to Simeones shower. World famous as the last word in resolute, no-nonsense, epic outhousery, Atlti have momentarily misplaced their staunch sanitary-chamber mojo, and having lost seven of their last 13, currently exude all the snarling potty-time menace of the Andrex puppy. A statement victory is Uniteds for the taking, as is the chance for Ronaldo to bump up those stats and consign Po Diego to ever more despair. LIVE ON BIG WEBSITE Join Sarah Rendell from 7.45pm (GMT) for MBM coverage of England Women 0-0 Germany Women, while Scott Murray will be on hand at 8pm for Atltico Madrid 1-2 Manchester United in Big Cup and Paul Doyle will be on Benfica 2-2 Ajax. QUOTE OF THE DAY I asked my mum for speed, but she couldnt give it to me  there were 10,000 boys with more talent on the streets where I come from. But its the choices you make that make the difference  Sbastien Haller gets his chat on with Bart Vlietstra about his disappointing time at West Ham and how he has overcome a lack of zippiness to become a Big Cup goal-guzzler with Ajax. FULL BACKING OF THE DAY 19 February: Were fully behind Keith [Millen] and once the new players fully settle and some of the [knacked] players are back, we think well be putting a team out there that will do [us] proud  Carlisle director of football David Holdsworth says the League Two strugglers have the managers back after a 3-0 home defeat by Swindon left them second bottom and potentially needing another Jimmy Glass moment to survive. 23 February: Everyone would like to go on record with their thanks to Keith for his work and efforts since he joined us  and we wish him the very best as he moves on  Carlisle mutually consent Millen and Holdsworth through the door marked Do One, with Paul Simpson coming in. FIVER LETTERS I see The Fiver is getting really good at predicting Big Cup scores (yesterdays Live on Big Website). Careful, or youll increase the readership  Steve Anniss (and 1,056 others). Seems there is support for the STOP FOOTBALL campaign from Paul Cook, manager of Chesterfield. Interviewed after Tuesday nights defeat at home to Wrexham, he commented on the league leaders who did not have a game: Stockport have had a good night tonight without even kicking a ball  thats what footballs about  Brian Ross. All this talk of Aarhus (yesterdays Fiver letters) has reminded me of one of my favourite overseas players at Luton Town: Johnny Vilstrup. He joined for the start of the 1995 season with the most fabulous claim to fame: he had, we were assured, the hardest shot in Denmark. How this was determined was never established and he trundled around the pitch for a few weeks to little effect until Terry Westley was sacked. Although I do have one memory of a bazooka-like shot that left the crossbar oscillating. His replacement, Lennie Lawrence, promptly sent Johnny back to Denmark  to Aarhus, whom he helped win the Danish Cup the following year. Sadly, knee-knack ended his career soon after, but presumably that is always a risk when you have a leg like a cannon  Neil Rose. I laughed at least three times while reading yesterdays Fiver [are you OK?  Fiver Ed]. May I suggest that you stick to politics  Darren Leathley. Send your letters to the.boss@theguardian.com. And you can always tweet The Fiver via @guardian_sport. Todays winner of our prizeless letter o the day is  Neil Rose. RECOMMENDED LISTENING Treat your ears with the latest Football Weekly podcast. NEWS, BITS AND BOBS Manchester Citys Oleksandr Zinchenko has had his say on the crisis brewing in his homeland as fears of a war with Russia grow. My country belongs to Ukrainians and no one will ever be able to appropriate it, he said. Birmingham striker Troy Deeney has made an impassioned plea for the English school curriculum to be made more diverse. The importance of education at an early age to inform identity and combat racist beliefs and stereotypes cannot be understated, he wrote in an open letter to education secretary Nadhim Zahawi. Are Liverpool going to get a bit soft when they face Leeds for a chance to go three points behind leaders Manchester City? There is no chance, yelped Jrgen Klopp. I think Pep said we are the pain in the  lower back. That is a good description. Antonio Conte reckons the pain of recent defeats meant the pleasure he felt after Spurs win over Manchester City was off the scale. Its very simple, he tooted. Come now Antonio, this is Spurs. And dust off the No Jackett Required headlines as Leyton Orient are searching for a new manager, fresh off a fourth consecutive League Two home defeat without a goal. STILL WANT MORE? Barney Ronay explains how Chelseas perky Big Cup display against Lille left Romelu Lukaku looking more peripheral than ever. Sid Lowe on Atltico Madrids identity crisis. Why punditry still fails goalkeepers. By Cameron Ponsonby. This weeks Knowledge shines a light on players having medical-knack then going on to have successful careers. And if its your thing  you can follow Big Website on Big Social FaceSpace. And INSTACHAT, TOO! IF THE FAST LIFE IS FAST THEN WHY DOES IT CREEP?
",9.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 9.814 bps: 34.143 goals_conceded: 1.286 goals_scored: 1.143 ict_index: 9.643 influence: 40.714 minutes: 63.143 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 45.857 yellow_cards: 0.286 For this game, these are the stats
was_home: 1 difficulty_gap: -2 
RON TIPS THE BALANCE The omens are decidedly mixed for Manchester United before their Round of Arsenal tie against Atltico Madrid in Big Cup. On the one hand, they boast a certain Cristiano Ronaldo. Over a long period of time, the old boy has regularly heaped misery upon woe on to Diego Simeones fuming noggin. CR37 scored against Atlti for city neighbours Real to help his side win the 2014 final. He slotted the winning penalty against them in the 2016 final. He swatted them aside in the 2017 semis with a hat-trick, then scored another treble for Juventus in a stupidly dramatic comeback from 2-0 down at this stage in 2019. Its fair to say hes got their number  specifically 25, which is how many goals hes scored in 35 meetings. Poor Diego. Po Diegos a-cold. On the other hand, Atltico can take succour from a little history of their own. On the only other occasion these two clubs have met, in the old Cup Winners Cup in 1991, they trounced United 4-1 on aggregate, prising Lord Fergs fingers off the trophy his side had lifted just six months earlier. Some legendary names were involved in that tie. Paulo Futre opened the scoring for Luis Aragones team as they romped to a 3-0 win in Madrid, while Bernd Schuster equalised in the return at Old Trafford. Uniteds solitary consolation that evening was scored by, who else, a young Cristiano Ronaldo. Subs please check. So if history and mathematics teach us anything, six equals half a dozen. However theres one other, possibly more relevant, factor that may tip the scales decisively in Uniteds balance: Atlti are all over the shop at the minute. While Ralf Rangnicks men are admittedly a mercurial work in progress at best, shambolic if were feeling less generous, theyre a Cityesque model of consistency compared to Simeones shower. World famous as the last word in resolute, no-nonsense, epic outhousery, Atlti have momentarily misplaced their staunch sanitary-chamber mojo, and having lost seven of their last 13, currently exude all the snarling potty-time menace of the Andrex puppy. A statement victory is Uniteds for the taking, as is the chance for Ronaldo to bump up those stats and consign Po Diego to ever more despair. LIVE ON BIG WEBSITE Join Sarah Rendell from 7.45pm (GMT) for MBM coverage of England Women 0-0 Germany Women, while Scott Murray will be on hand at 8pm for Atltico Madrid 1-2 Manchester United in Big Cup and Paul Doyle will be on Benfica 2-2 Ajax. QUOTE OF THE DAY I asked my mum for speed, but she couldnt give it to me  there were 10,000 boys with more talent on the streets where I come from. But its the choices you make that make the difference  Sbastien Haller gets his chat on with Bart Vlietstra about his disappointing time at West Ham and how he has overcome a lack of zippiness to become a Big Cup goal-guzzler with Ajax. FULL BACKING OF THE DAY 19 February: Were fully behind Keith [Millen] and once the new players fully settle and some of the [knacked] players are back, we think well be putting a team out there that will do [us] proud  Carlisle director of football David Holdsworth says the League Two strugglers have the managers back after a 3-0 home defeat by Swindon left them second bottom and potentially needing another Jimmy Glass moment to survive. 23 February: Everyone would like to go on record with their thanks to Keith for his work and efforts since he joined us  and we wish him the very best as he moves on  Carlisle mutually consent Millen and Holdsworth through the door marked Do One, with Paul Simpson coming in. FIVER LETTERS I see The Fiver is getting really good at predicting Big Cup scores (yesterdays Live on Big Website). Careful, or youll increase the readership  Steve Anniss (and 1,056 others). Seems there is support for the STOP FOOTBALL campaign from Paul Cook, manager of Chesterfield. Interviewed after Tuesday nights defeat at home to Wrexham, he commented on the league leaders who did not have a game: Stockport have had a good night tonight without even kicking a ball  thats what footballs about  Brian Ross. All this talk of Aarhus (yesterdays Fiver letters) has reminded me of one of my favourite overseas players at Luton Town: Johnny Vilstrup. He joined for the start of the 1995 season with the most fabulous claim to fame: he had, we were assured, the hardest shot in Denmark. How this was determined was never established and he trundled around the pitch for a few weeks to little effect until Terry Westley was sacked. Although I do have one memory of a bazooka-like shot that left the crossbar oscillating. His replacement, Lennie Lawrence, promptly sent Johnny back to Denmark  to Aarhus, whom he helped win the Danish Cup the following year. Sadly, knee-knack ended his career soon after, but presumably that is always a risk when you have a leg like a cannon  Neil Rose. I laughed at least three times while reading yesterdays Fiver [are you OK?  Fiver Ed]. May I suggest that you stick to politics  Darren Leathley. Send your letters to the.boss@theguardian.com. And you can always tweet The Fiver via @guardian_sport. Todays winner of our prizeless letter o the day is  Neil Rose. RECOMMENDED LISTENING Treat your ears with the latest Football Weekly podcast. NEWS, BITS AND BOBS Manchester Citys Oleksandr Zinchenko has had his say on the crisis brewing in his homeland as fears of a war with Russia grow. My country belongs to Ukrainians and no one will ever be able to appropriate it, he said. Birmingham striker Troy Deeney has made an impassioned plea for the English school curriculum to be made more diverse. The importance of education at an early age to inform identity and combat racist beliefs and stereotypes cannot be understated, he wrote in an open letter to education secretary Nadhim Zahawi. Are Liverpool going to get a bit soft when they face Leeds for a chance to go three points behind leaders Manchester City? There is no chance, yelped Jrgen Klopp. I think Pep said we are the pain in the  lower back. That is a good description. Antonio Conte reckons the pain of recent defeats meant the pleasure he felt after Spurs win over Manchester City was off the scale. Its very simple, he tooted. Come now Antonio, this is Spurs. And dust off the No Jackett Required headlines as Leyton Orient are searching for a new manager, fresh off a fourth consecutive League Two home defeat without a goal. STILL WANT MORE? Barney Ronay explains how Chelseas perky Big Cup display against Lille left Romelu Lukaku looking more peripheral than ever. Sid Lowe on Atltico Madrids identity crisis. Why punditry still fails goalkeepers. By Cameron Ponsonby. This weeks Knowledge shines a light on players having medical-knack then going on to have successful careers. And if its your thing  you can follow Big Website on Big Social FaceSpace. And INSTACHAT, TOO! IF THE FAST LIFE IS FAST THEN WHY DOES IT CREEP?
",7.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 12.0 bps: 27.143 goals_conceded: 1.0 goals_scored: 0.857 ict_index: 8.029 influence: 32.314 minutes: 64.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 36.0 yellow_cards: 0.286 For this game, these are the stats
was_home: 0 difficulty_gap: -1 
RON TIPS THE BALANCE The omens are decidedly mixed for Manchester United before their Round of Arsenal tie against Atltico Madrid in Big Cup. On the one hand, they boast a certain Cristiano Ronaldo. Over a long period of time, the old boy has regularly heaped misery upon woe on to Diego Simeones fuming noggin. CR37 scored against Atlti for city neighbours Real to help his side win the 2014 final. He slotted the winning penalty against them in the 2016 final. He swatted them aside in the 2017 semis with a hat-trick, then scored another treble for Juventus in a stupidly dramatic comeback from 2-0 down at this stage in 2019. Its fair to say hes got their number  specifically 25, which is how many goals hes scored in 35 meetings. Poor Diego. Po Diegos a-cold. On the other hand, Atltico can take succour from a little history of their own. On the only other occasion these two clubs have met, in the old Cup Winners Cup in 1991, they trounced United 4-1 on aggregate, prising Lord Fergs fingers off the trophy his side had lifted just six months earlier. Some legendary names were involved in that tie. Paulo Futre opened the scoring for Luis Aragones team as they romped to a 3-0 win in Madrid, while Bernd Schuster equalised in the return at Old Trafford. Uniteds solitary consolation that evening was scored by, who else, a young Cristiano Ronaldo. Subs please check. So if history and mathematics teach us anything, six equals half a dozen. However theres one other, possibly more relevant, factor that may tip the scales decisively in Uniteds balance: Atlti are all over the shop at the minute. While Ralf Rangnicks men are admittedly a mercurial work in progress at best, shambolic if were feeling less generous, theyre a Cityesque model of consistency compared to Simeones shower. World famous as the last word in resolute, no-nonsense, epic outhousery, Atlti have momentarily misplaced their staunch sanitary-chamber mojo, and having lost seven of their last 13, currently exude all the snarling potty-time menace of the Andrex puppy. A statement victory is Uniteds for the taking, as is the chance for Ronaldo to bump up those stats and consign Po Diego to ever more despair. LIVE ON BIG WEBSITE Join Sarah Rendell from 7.45pm (GMT) for MBM coverage of England Women 0-0 Germany Women, while Scott Murray will be on hand at 8pm for Atltico Madrid 1-2 Manchester United in Big Cup and Paul Doyle will be on Benfica 2-2 Ajax. QUOTE OF THE DAY I asked my mum for speed, but she couldnt give it to me  there were 10,000 boys with more talent on the streets where I come from. But its the choices you make that make the difference  Sbastien Haller gets his chat on with Bart Vlietstra about his disappointing time at West Ham and how he has overcome a lack of zippiness to become a Big Cup goal-guzzler with Ajax. FULL BACKING OF THE DAY 19 February: Were fully behind Keith [Millen] and once the new players fully settle and some of the [knacked] players are back, we think well be putting a team out there that will do [us] proud  Carlisle director of football David Holdsworth says the League Two strugglers have the managers back after a 3-0 home defeat by Swindon left them second bottom and potentially needing another Jimmy Glass moment to survive. 23 February: Everyone would like to go on record with their thanks to Keith for his work and efforts since he joined us  and we wish him the very best as he moves on  Carlisle mutually consent Millen and Holdsworth through the door marked Do One, with Paul Simpson coming in. FIVER LETTERS I see The Fiver is getting really good at predicting Big Cup scores (yesterdays Live on Big Website). Careful, or youll increase the readership  Steve Anniss (and 1,056 others). Seems there is support for the STOP FOOTBALL campaign from Paul Cook, manager of Chesterfield. Interviewed after Tuesday nights defeat at home to Wrexham, he commented on the league leaders who did not have a game: Stockport have had a good night tonight without even kicking a ball  thats what footballs about  Brian Ross. All this talk of Aarhus (yesterdays Fiver letters) has reminded me of one of my favourite overseas players at Luton Town: Johnny Vilstrup. He joined for the start of the 1995 season with the most fabulous claim to fame: he had, we were assured, the hardest shot in Denmark. How this was determined was never established and he trundled around the pitch for a few weeks to little effect until Terry Westley was sacked. Although I do have one memory of a bazooka-like shot that left the crossbar oscillating. His replacement, Lennie Lawrence, promptly sent Johnny back to Denmark  to Aarhus, whom he helped win the Danish Cup the following year. Sadly, knee-knack ended his career soon after, but presumably that is always a risk when you have a leg like a cannon  Neil Rose. I laughed at least three times while reading yesterdays Fiver [are you OK?  Fiver Ed]. May I suggest that you stick to politics  Darren Leathley. Send your letters to the.boss@theguardian.com. And you can always tweet The Fiver via @guardian_sport. Todays winner of our prizeless letter o the day is  Neil Rose. RECOMMENDED LISTENING Treat your ears with the latest Football Weekly podcast. NEWS, BITS AND BOBS Manchester Citys Oleksandr Zinchenko has had his say on the crisis brewing in his homeland as fears of a war with Russia grow. My country belongs to Ukrainians and no one will ever be able to appropriate it, he said. Birmingham striker Troy Deeney has made an impassioned plea for the English school curriculum to be made more diverse. The importance of education at an early age to inform identity and combat racist beliefs and stereotypes cannot be understated, he wrote in an open letter to education secretary Nadhim Zahawi. Are Liverpool going to get a bit soft when they face Leeds for a chance to go three points behind leaders Manchester City? There is no chance, yelped Jrgen Klopp. I think Pep said we are the pain in the  lower back. That is a good description. Antonio Conte reckons the pain of recent defeats meant the pleasure he felt after Spurs win over Manchester City was off the scale. Its very simple, he tooted. Come now Antonio, this is Spurs. And dust off the No Jackett Required headlines as Leyton Orient are searching for a new manager, fresh off a fourth consecutive League Two home defeat without a goal. STILL WANT MORE? Barney Ronay explains how Chelseas perky Big Cup display against Lille left Romelu Lukaku looking more peripheral than ever. Sid Lowe on Atltico Madrids identity crisis. Why punditry still fails goalkeepers. By Cameron Ponsonby. This weeks Knowledge shines a light on players having medical-knack then going on to have successful careers. And if its your thing  you can follow Big Website on Big Social FaceSpace. And INSTACHAT, TOO! IF THE FAST LIFE IS FAST THEN WHY DOES IT CREEP?
",1.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 12.829 bps: 27.0 goals_conceded: 1.571 goals_scored: 0.857 ict_index: 8.457 influence: 32.314 minutes: 77.143 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 40.571 yellow_cards: 0.429 For this game, these are the stats
was_home: 0 difficulty_gap: -1 
RON TIPS THE BALANCE The omens are decidedly mixed for Manchester United before their Round of Arsenal tie against Atltico Madrid in Big Cup. On the one hand, they boast a certain Cristiano Ronaldo. Over a long period of time, the old boy has regularly heaped misery upon woe on to Diego Simeones fuming noggin. CR37 scored against Atlti for city neighbours Real to help his side win the 2014 final. He slotted the winning penalty against them in the 2016 final. He swatted them aside in the 2017 semis with a hat-trick, then scored another treble for Juventus in a stupidly dramatic comeback from 2-0 down at this stage in 2019. Its fair to say hes got their number  specifically 25, which is how many goals hes scored in 35 meetings. Poor Diego. Po Diegos a-cold. On the other hand, Atltico can take succour from a little history of their own. On the only other occasion these two clubs have met, in the old Cup Winners Cup in 1991, they trounced United 4-1 on aggregate, prising Lord Fergs fingers off the trophy his side had lifted just six months earlier. Some legendary names were involved in that tie. Paulo Futre opened the scoring for Luis Aragones team as they romped to a 3-0 win in Madrid, while Bernd Schuster equalised in the return at Old Trafford. Uniteds solitary consolation that evening was scored by, who else, a young Cristiano Ronaldo. Subs please check. So if history and mathematics teach us anything, six equals half a dozen. However theres one other, possibly more relevant, factor that may tip the scales decisively in Uniteds balance: Atlti are all over the shop at the minute. While Ralf Rangnicks men are admittedly a mercurial work in progress at best, shambolic if were feeling less generous, theyre a Cityesque model of consistency compared to Simeones shower. World famous as the last word in resolute, no-nonsense, epic outhousery, Atlti have momentarily misplaced their staunch sanitary-chamber mojo, and having lost seven of their last 13, currently exude all the snarling potty-time menace of the Andrex puppy. A statement victory is Uniteds for the taking, as is the chance for Ronaldo to bump up those stats and consign Po Diego to ever more despair. LIVE ON BIG WEBSITE Join Sarah Rendell from 7.45pm (GMT) for MBM coverage of England Women 0-0 Germany Women, while Scott Murray will be on hand at 8pm for Atltico Madrid 1-2 Manchester United in Big Cup and Paul Doyle will be on Benfica 2-2 Ajax. QUOTE OF THE DAY I asked my mum for speed, but she couldnt give it to me  there were 10,000 boys with more talent on the streets where I come from. But its the choices you make that make the difference  Sbastien Haller gets his chat on with Bart Vlietstra about his disappointing time at West Ham and how he has overcome a lack of zippiness to become a Big Cup goal-guzzler with Ajax. FULL BACKING OF THE DAY 19 February: Were fully behind Keith [Millen] and once the new players fully settle and some of the [knacked] players are back, we think well be putting a team out there that will do [us] proud  Carlisle director of football David Holdsworth says the League Two strugglers have the managers back after a 3-0 home defeat by Swindon left them second bottom and potentially needing another Jimmy Glass moment to survive. 23 February: Everyone would like to go on record with their thanks to Keith for his work and efforts since he joined us  and we wish him the very best as he moves on  Carlisle mutually consent Millen and Holdsworth through the door marked Do One, with Paul Simpson coming in. FIVER LETTERS I see The Fiver is getting really good at predicting Big Cup scores (yesterdays Live on Big Website). Careful, or youll increase the readership  Steve Anniss (and 1,056 others). Seems there is support for the STOP FOOTBALL campaign from Paul Cook, manager of Chesterfield. Interviewed after Tuesday nights defeat at home to Wrexham, he commented on the league leaders who did not have a game: Stockport have had a good night tonight without even kicking a ball  thats what footballs about  Brian Ross. All this talk of Aarhus (yesterdays Fiver letters) has reminded me of one of my favourite overseas players at Luton Town: Johnny Vilstrup. He joined for the start of the 1995 season with the most fabulous claim to fame: he had, we were assured, the hardest shot in Denmark. How this was determined was never established and he trundled around the pitch for a few weeks to little effect until Terry Westley was sacked. Although I do have one memory of a bazooka-like shot that left the crossbar oscillating. His replacement, Lennie Lawrence, promptly sent Johnny back to Denmark  to Aarhus, whom he helped win the Danish Cup the following year. Sadly, knee-knack ended his career soon after, but presumably that is always a risk when you have a leg like a cannon  Neil Rose. I laughed at least three times while reading yesterdays Fiver [are you OK?  Fiver Ed]. May I suggest that you stick to politics  Darren Leathley. Send your letters to the.boss@theguardian.com. And you can always tweet The Fiver via @guardian_sport. Todays winner of our prizeless letter o the day is  Neil Rose. RECOMMENDED LISTENING Treat your ears with the latest Football Weekly podcast. NEWS, BITS AND BOBS Manchester Citys Oleksandr Zinchenko has had his say on the crisis brewing in his homeland as fears of a war with Russia grow. My country belongs to Ukrainians and no one will ever be able to appropriate it, he said. Birmingham striker Troy Deeney has made an impassioned plea for the English school curriculum to be made more diverse. The importance of education at an early age to inform identity and combat racist beliefs and stereotypes cannot be understated, he wrote in an open letter to education secretary Nadhim Zahawi. Are Liverpool going to get a bit soft when they face Leeds for a chance to go three points behind leaders Manchester City? There is no chance, yelped Jrgen Klopp. I think Pep said we are the pain in the  lower back. That is a good description. Antonio Conte reckons the pain of recent defeats meant the pleasure he felt after Spurs win over Manchester City was off the scale. Its very simple, he tooted. Come now Antonio, this is Spurs. And dust off the No Jackett Required headlines as Leyton Orient are searching for a new manager, fresh off a fourth consecutive League Two home defeat without a goal. STILL WANT MORE? Barney Ronay explains how Chelseas perky Big Cup display against Lille left Romelu Lukaku looking more peripheral than ever. Sid Lowe on Atltico Madrids identity crisis. Why punditry still fails goalkeepers. By Cameron Ponsonby. This weeks Knowledge shines a light on players having medical-knack then going on to have successful careers. And if its your thing  you can follow Big Website on Big Social FaceSpace. And INSTACHAT, TOO! IF THE FAST LIFE IS FAST THEN WHY DOES IT CREEP?
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.0 creativity: 15.483 bps: 5.833 goals_conceded: 1.0 goals_scored: 0.0 ict_index: 3.883 influence: 7.967 minutes: 57.0 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 15.5 yellow_cards: 0.333 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 20.457 bps: 6.571 goals_conceded: 0.857 goals_scored: 0.0 ict_index: 4.429 influence: 8.343 minutes: 61.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 15.571 yellow_cards: 0.286 For this game, these are the stats
was_home: 0 difficulty_gap: 1 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 20.343 bps: 6.286 goals_conceded: 0.857 goals_scored: 0.0 ict_index: 4.386 influence: 8.029 minutes: 64.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 15.571 yellow_cards: 0.286 For this game, these are the stats
was_home: 1 difficulty_gap: 1 
",8.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 29.771 bps: 12.143 goals_conceded: 1.0 goals_scored: 0.143 ict_index: 6.714 influence: 16.114 minutes: 77.143 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 21.286 yellow_cards: 0.429 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",6.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 27.914 bps: 13.857 goals_conceded: 1.0 goals_scored: 0.286 ict_index: 7.3 influence: 20.286 minutes: 79.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 24.714 yellow_cards: 0.429 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 28.4 bps: 13.286 goals_conceded: 1.0 goals_scored: 0.286 ict_index: 7.943 influence: 20.943 minutes: 85.714 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 30.0 yellow_cards: 0.429 For this game, these are the stats
was_home: 0 difficulty_gap: 2 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 22.829 bps: 12.286 goals_conceded: 0.857 goals_scored: 0.286 ict_index: 6.9 influence: 19.2 minutes: 72.857 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 26.857 yellow_cards: 0.286 For this game, these are the stats
was_home: 0 difficulty_gap: 0 
",2.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.286 creativity: 23.743 bps: 13.0 goals_conceded: 0.571 goals_scored: 0.286 ict_index: 6.243 influence: 18.171 minutes: 72.857 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 20.429 yellow_cards: 0.286 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",1.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 18.229 bps: 11.143 goals_conceded: 0.571 goals_scored: 0.286 ict_index: 5.929 influence: 17.114 minutes: 66.429 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 23.857 yellow_cards: 0.286 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 18.157 bps: 10.429 goals_conceded: 0.429 goals_scored: 0.286 ict_index: 5.9 influence: 16.914 minutes: 57.429 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 23.857 yellow_cards: 0.286 For this game, these are the stats
was_home: 0 difficulty_gap: 2 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 8.729 bps: 4.571 goals_conceded: 0.286 goals_scored: 0.143 ict_index: 3.571 influence: 8.829 minutes: 44.571 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 18.143 yellow_cards: 0.143 For this game, these are the stats
was_home: 0 difficulty_gap: 3 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 6.871 bps: 1.143 goals_conceded: 0.143 goals_scored: 0.0 ict_index: 2.457 influence: 3.314 minutes: 32.143 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 14.429 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 2 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 4.271 bps: 1.0 goals_conceded: 0.0 goals_scored: 0.0 ict_index: 1.257 influence: 1.571 minutes: 19.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 6.714 yellow_cards: 0.0 For this game, these are the stats
was_home: 1 difficulty_gap: 0 
",0.0
"The rolling averages over the last 6 weeks
assists: 0.0 clean_sheets: 0.143 creativity: 4.271 bps: 1.0 goals_conceded: 0.0 goals_scored: 0.0 ict_index: 1.257 influence: 1.571 minutes: 19.286 own_goals: 0.0 penalties_missed: 0.0 penalties_saved: 0.0 red_cards: 0.0 saves: 0.0 threat: 6.714 yellow_cards: 0.0 For this game, these are the stats
was_home: 0 difficulty_gap: 1 
",1.0
